88,AAROC@AnsibleBootCamp,NOT_ENOUGH_PLAYBOOKS,0
89,AAROC@aaroc.github.io,NOT_ENOUGH_DEVELOPERS,0
90,AAROC@cvmfs-client-2.2,IS_FORKED,0
91,ABSBS@e-recouvrement,NOT_ENOUGH_DEVELOPERS,0
92,AGILEDROP@frontend-challenge,NOT_ENOUGH_DEVELOPERS,0
93,AIFDR@inasafe-django,NOT_ENOUGH_DEVELOPERS,0
94,AMeng@ansible-tomcat,IS_FORKED,0
95,AMeng@netflixoss-ansible,IS_FORKED,0
96,ANXS@postgresql,NOT_ENOUGH_PLAYBOOKS,0
97,APTrust@fluctus,NOT_ENOUGH_DEVELOPERS,0
98,AQORN@thunder-engine,NOT_ENOUGH_DEVELOPERS,0
99,ARTbio@GalaxyKickStart,NOT_ENOUGH_DEVELOPERS,0
100,ARTbio@ansible-artimed,NOT_ENOUGH_DEVELOPERS,0
101,ASU@webspark-drops-drupal8,NOT_ENOUGH_DEVELOPERS,0
102,ATIX-AG@ansible,IS_FORKED,0
103,ATIX-AG@foreman-ansible-modules,IS_FORKED,0
104,AUT-ICPC@ICPC-Client,NOT_ENOUGH_DEVELOPERS,0
105,AXAz0r@apex-sigma,IS_FORKED,0
106,AXAz0r@apex-sigma-core,IS_FORKED,0
107,Abbe98@openstreetmap-website,IS_FORKED,0
108,Abdelsalam-Abbas@kubespray_fork,IS_FORKED,0
109,AbdoulNdiaye@ansible-role-blackfire,NOT_ENOUGH_DEVELOPERS,0
110,AbdoulNdiaye@ansible-role-heka,NOT_ENOUGH_DEVELOPERS,0
111,Abenteuerritter@argonbook,NOT_ENOUGH_DEVELOPERS,0
112,Abhishekvrshny@ceph-ansible,IS_FORKED,0
113,AcalephStorage@ceph-ansible,IS_FORKED,0
114,AcalephStorage@ceph-metrics,NOT_ENOUGH_DEVELOPERS,0
115,AcalephStorage@cumulus-linux-ansible-modules,IS_FORKED,0
116,AcalephStorage@docker-volume-ceph-rbd,NOT_ENOUGH_DEVELOPERS,0
117,AchieveMe@achieve-carminp-core,NOT_ENOUGH_DEVELOPERS,0
118,AchillesKal@page2016,IS_FORKED,0
119,Acidburn0zzz@kubernetes,IS_FORKED,0
120,AcquiaHackathon2017@AmazonButton,NOT_ENOUGH_DEVELOPERS,0
121,AdamWill@bodhi,IS_FORKED,0
122,Adel-Magebinary@odoo,IS_FORKED,0
123,AdnanTheExcellent@spree_test_extension,NOT_ENOUGH_DEVELOPERS,0
124,AdriCS@acs_ansible,NOT_ENOUGH_DEVELOPERS,0
125,AerisCloud@AerisCloud,NOT_ENOUGH_DEVELOPERS,0
126,AerisCloud@ansible-docker,IS_FORKED,0
127,AesopMatt@PersephoneWiki,NOT_ENOUGH_DEVELOPERS,0
128,AfrikaBurn@Main,NOT_ENOUGH_DEVELOPERS,0
129,AfrikaBurn@website,NOT_ENOUGH_DEVELOPERS,0
130,AfterKraft@KraftRPG,NOT_ENOUGH_DEVELOPERS,0
131,Agadagluglu@kvm-conf,NOT_ENOUGH_DEVELOPERS,0
132,AgalmicVentures@D20,NOT_ENOUGH_DEVELOPERS,0
133,AgalmicVentures@Environment,NOT_ENOUGH_DEVELOPERS,0
134,AgalmicVentures@PQRS,NOT_ENOUGH_DEVELOPERS,0
135,AgalmicVentures@Probe,NOT_ENOUGH_DEVELOPERS,0
136,AgentMeerkat@ansible-nginx-basic,============NOT_FOUND============,0
137,AgentMeerkat@learning-ansible,============NOT_FOUND============,0
138,AiNoKame@dice-tower-top-ten,IS_FORKED,0
139,Aitkain@va,============NOT_FOUND============,0
140,Ajithlal@parackan,NOT_ENOUGH_DEVELOPERS,0
141,Akasurde@ansible,IS_FORKED,0
142,AlanCoding@Ansible-inventory-file-examples,NOT_ENOUGH_DEVELOPERS,0
143,AlanCoding@tower-example,IS_FORKED,0
144,AlanHohn@single-node-hadoop,NOT_ENOUGH_DEVELOPERS,0
145,Alaneor@pi-server,NOT_ENOUGH_DEVELOPERS,0
146,AlannaBurke@d8-beta6.dev,NOT_ENOUGH_DEVELOPERS,0
147,AlbanAndrieu@ansible-administration,NOT_ENOUGH_DEVELOPERS,0
148,AlbanAndrieu@ansible-awstats,NOT_ENOUGH_DEVELOPERS,0
149,AlbanAndrieu@ansible-cmake,NOT_ENOUGH_DEVELOPERS,0
150,AlbanAndrieu@ansible-common,NOT_ENOUGH_DEVELOPERS,0
151,AlbanAndrieu@ansible-conky,NOT_ENOUGH_DEVELOPERS,0
152,AlbanAndrieu@ansible-cpp,NOT_ENOUGH_DEVELOPERS,0
153,AlbanAndrieu@ansible-css,NOT_ENOUGH_DEVELOPERS,0
154,AlbanAndrieu@ansible-dns,NOT_ENOUGH_DEVELOPERS,0
155,AlbanAndrieu@ansible-dropbox,NOT_ENOUGH_DEVELOPERS,0
156,AlbanAndrieu@ansible-eclipse,NOT_ENOUGH_DEVELOPERS,0
157,AlbanAndrieu@ansible-evasive,NOT_ENOUGH_DEVELOPERS,0
158,AlbanAndrieu@ansible-galaxy.ubuntu.virtualbox,IS_FORKED,0
159,AlbanAndrieu@ansible-grive,NOT_ENOUGH_DEVELOPERS,0
160,AlbanAndrieu@ansible-hostname,NOT_ENOUGH_DEVELOPERS,0
161,AlbanAndrieu@ansible-java,IS_FORKED,0
162,AlbanAndrieu@ansible-jboss,NOT_ENOUGH_DEVELOPERS,0
163,AlbanAndrieu@ansible-jdiskreport,NOT_ENOUGH_DEVELOPERS,0
164,AlbanAndrieu@ansible-jenkins-slave,NOT_ENOUGH_DEVELOPERS,0
165,AlbanAndrieu@ansible-jenkins-swarm,NOT_ENOUGH_DEVELOPERS,0
166,AlbanAndrieu@ansible-jmeter,NOT_ENOUGH_DEVELOPERS,0
167,AlbanAndrieu@ansible-mon,NOT_ENOUGH_DEVELOPERS,0
168,AlbanAndrieu@ansible-nabla,NOT_ENOUGH_DEVELOPERS,0
169,AlbanAndrieu@ansible-nodejs,IS_FORKED,0
170,AlbanAndrieu@ansible-owasp-wte,NOT_ENOUGH_DEVELOPERS,0
171,AlbanAndrieu@ansible-pagespeed,NOT_ENOUGH_DEVELOPERS,0
172,AlbanAndrieu@ansible-private-bower,NOT_ENOUGH_DEVELOPERS,0
173,AlbanAndrieu@ansible-selenium,NOT_ENOUGH_DEVELOPERS,0
174,AlbanAndrieu@ansible-shell,NOT_ENOUGH_DEVELOPERS,0
175,AlbanAndrieu@ansible-squirrel,NOT_ENOUGH_DEVELOPERS,0
176,AlbanAndrieu@ansible-sublimetext,NOT_ENOUGH_DEVELOPERS,0
177,AlbanAndrieu@ansible-subversion,NOT_ENOUGH_DEVELOPERS,0
178,AlbanAndrieu@ansible-synergy,NOT_ENOUGH_DEVELOPERS,0
179,AlbanAndrieu@ansible-tomcat,NOT_ENOUGH_DEVELOPERS,0
180,AlbanAndrieu@ansible-util,============NOT_FOUND============,0
181,AlbanAndrieu@ansible-vagrant-role,IS_FORKED,0
182,AlbanAndrieu@ansible-visualvm,NOT_ENOUGH_DEVELOPERS,0
183,AlbanAndrieu@ansible-web,NOT_ENOUGH_DEVELOPERS,0
184,AlbanAndrieu@ansible-webmin,NOT_ENOUGH_DEVELOPERS,0
185,AlbanAndrieu@ansible-workstation,NOT_ENOUGH_DEVELOPERS,0
186,AlbanAndrieu@ansible-xvbf,NOT_ENOUGH_DEVELOPERS,0
187,AlbanAndrieu@ansible-yourkit,NOT_ENOUGH_DEVELOPERS,0
188,AlbanAndrieu@ansible-zap,NOT_ENOUGH_DEVELOPERS,0
189,AlberTajuelo@ansible-kerberos-server,NOT_ENOUGH_DEVELOPERS,0
190,AlbinOS@wine-pex,NOT_ENOUGH_DEVELOPERS,0
191,Albumen@ansible-clt-xcode,NOT_ENOUGH_DEVELOPERS,0
192,Alejandroalh@drupalholed,NOT_ENOUGH_DEVELOPERS,0
193,AlekSi@prometheus,IS_FORKED,0
194,AleksNeStu@ggrc-core,IS_FORKED,0
195,AlekseyLeshko@ansible-phonegap-playbook,NOT_ENOUGH_DEVELOPERS,0
196,AlessandroCaetano@noosfero,NOT_ENOUGH_PLAYBOOKS,0
197,Alex-Shilman@Drupal8Node,NOT_ENOUGH_DEVELOPERS,0
198,AlexBrown-appnovation@onboarding-frontend,NOT_ENOUGH_DEVELOPERS,0
199,AlexChien@shadowgraph,IS_FORKED,0
200,AlexITC@crypto-coin-alerts,NOT_ENOUGH_DEVELOPERS,0
201,AlexNetman@openy,IS_FORKED,0
202,AlexPostID@hadoop-ansible,NOT_ENOUGH_DEVELOPERS,0
203,AlexanderDolgov@drupal-8,NOT_ENOUGH_DEVELOPERS,0
204,AlexanderShoshin@zeppelin,IS_FORKED,0
205,AlexeyIM@ratchet-demo,NOT_ENOUGH_DEVELOPERS,0
206,AlexeyIM@vagrant-lamp,NOT_ENOUGH_DEVELOPERS,0
207,AlexeyKupershtokh@kubernetes,IS_FORKED,0
208,AlfiyaZi@configuration,IS_FORKED,0
209,AliasAimbot@dbox,NOT_ENOUGH_DEVELOPERS,0
210,AliciaJackson@snowplow,IS_FORKED,0
211,AlignBI@spark-deployment,NOT_ENOUGH_DEVELOPERS,0
212,Alkemic@ansible-example-setup,NOT_ENOUGH_DEVELOPERS,0
213,AllenBW@api,IS_FORKED,0
214,AllieRays@debugging-drupal-8,NOT_ENOUGH_DEVELOPERS,0
215,Alluxio@alluxio,NOT_ENOUGH_PLAYBOOKS,0
216,Alpha7Sg@civiCRM,NOT_ENOUGH_DEVELOPERS,0
217,Alpha7Sg@wordpress-custom,NOT_ENOUGH_DEVELOPERS,0
218,AlphaHydrae@ansible-roles,NOT_ENOUGH_DEVELOPERS,0
219,AlphaHydrae@boxafe,NOT_ENOUGH_DEVELOPERS,0
220,AlphaStaxLLC@aws-codedeploy-samples,IS_FORKED,0
221,AlphaStaxLLC@os-ansible-deployment,IS_FORKED,0
222,AlphaStaxLLC@semaphore,IS_FORKED,0
223,Alphadelta14@ansible,IS_FORKED,0
224,Altiscale@incubator-zeppelin,IS_FORKED,0
225,AlvaroMaceda@CursoAnsible2017,NOT_ENOUGH_DEVELOPERS,0
226,Alveo@hcsvlab,IS_FORKED,0
227,Amakata@ansible-isucon,IS_FORKED,0
228,Ameausoone@flash_ansible,NOT_ENOUGH_DEVELOPERS,0
229,AmericanCouncils@AyamelResourceApiServer,NOT_ENOUGH_DEVELOPERS,0
230,AmericanCouncils@fiendish-bundle,NOT_ENOUGH_DEVELOPERS,0
231,AmericanSundown@go-ethereum,IS_FORKED,0
232,Amunak@Sylius,IS_FORKED,0
233,Ana06@open-build-service,IS_FORKED,0
234,AnalogJ@minimart,IS_FORKED,0
235,AnalyzeAppPerformance@jenkins-training,NOT_ENOUGH_DEVELOPERS,0
236,AnalyzeAppPerformance@vagrant-training,NOT_ENOUGH_DEVELOPERS,0
237,Anand-Bait@roles_and_permissions,NOT_ENOUGH_DEVELOPERS,0
238,AnanyaKumar@kubernetes,IS_FORKED,0
239,AndBicScadMedia@drupal-vm,IS_FORKED,0
240,AnderEnder@ansible-modules-extras,IS_FORKED,0
241,AndreaCrotti@ansible,IS_FORKED,0
242,AndreaCrotti@football,NOT_ENOUGH_DEVELOPERS,0
243,AndreasBoehm@ansible-macos-playbook,NOT_ENOUGH_DEVELOPERS,0
244,AndreiBujenitsa@customer_support,============NOT_FOUND============,0
245,Andriyvlasyuk1@asd-kovcheg,NOT_ENOUGH_DEVELOPERS,0
246,Andriyvlasyuk1@foundation,NOT_ENOUGH_DEVELOPERS,0
247,AngelValera@bares-y-tapas-DAI,NOT_ENOUGH_DEVELOPERS,0
248,AngryBork@apex-sigma-plugins,IS_FORKED,0
249,AnhNhan@Converge,NOT_ENOUGH_DEVELOPERS,0
250,Anidem1995@ciitec,NOT_ENOUGH_DEVELOPERS,0
251,Anirban2404@DeploymentAutomation,NOT_ENOUGH_DEVELOPERS,0
252,Anixo@ProyectoIV,NOT_ENOUGH_DEVELOPERS,0
253,AnkshitJain@Autolab-Local,NOT_ENOUGH_DEVELOPERS,0
254,AnnapolisMakerspace@accesscontrol,NOT_ENOUGH_DEVELOPERS,0
255,AnneTee@durham-civil-rights-map,IS_FORKED,0
256,Anonymouslemming@ansible,IS_FORKED,0
257,Anonymouslemming@jumpbox,NOT_ENOUGH_DEVELOPERS,0
258,Anonymouslemming@mailserver,NOT_ENOUGH_DEVELOPERS,0
259,AnoopAlias@XtendWeb,NOT_ENOUGH_DEVELOPERS,0
260,AnoopAlias@nDeploy,NOT_ENOUGH_DEVELOPERS,0
261,AnsiPress@AnsiPress,NOT_ENOUGH_DEVELOPERS,0
262,AnsibleCheck@ansiblecheck,NOT_ENOUGH_DEVELOPERS,0
263,AnsibleShipyard@ansible-ark-nodejs,NOT_ENOUGH_DEVELOPERS,0
264,AnsibleShipyard@ansible-chronos,NOT_ENOUGH_DEVELOPERS,0
265,AnsibleShipyard@ansible-consul,NOT_ENOUGH_DEVELOPERS,0
266,AnsibleShipyard@ansible-docker,NOT_ENOUGH_DEVELOPERS,0
267,AnsibleShipyard@ansible-galaxy-roles,NOT_ENOUGH_DEVELOPERS,0
268,AnsibleShipyard@ansible-ghost,NOT_ENOUGH_DEVELOPERS,0
269,AnsibleShipyard@ansible-java,NOT_ENOUGH_DEVELOPERS,0
270,AnsibleShipyard@ansible-marathon,NOT_ENOUGH_PLAYBOOKS,0
271,AnsibleShipyard@ansible-mesos,NOT_ENOUGH_PLAYBOOKS,0
272,AnsibleShipyard@ansible-nginx,NOT_ENOUGH_DEVELOPERS,0
273,AnsibleShipyard@ansible-nodejs,NOT_ENOUGH_DEVELOPERS,0
274,AnsibleShipyard@ansible-python,NOT_ENOUGH_DEVELOPERS,0
275,AnsibleShipyard@ansible-ruby,NOT_ENOUGH_DEVELOPERS,0
276,AnsibleShipyard@ansible-sbt,NOT_ENOUGH_DEVELOPERS,0
277,AnsibleShipyard@ansible-scala,NOT_ENOUGH_DEVELOPERS,0
278,AnsibleShipyard@ansible-zookeeper,IS_FORKED,0
279,Answers4AWS@netflixoss-ansible,NOT_ENOUGH_DEVELOPERS,0
280,Anthony25@ansible-role-postfix,NOT_ENOUGH_PLAYBOOKS,0
281,Anthony25@ansible-role-snmpd,NOT_ENOUGH_DEVELOPERS,0
282,AnthonyDiGirolamo@dms,NOT_ENOUGH_DEVELOPERS,0
283,Antikythera@hoot,NOT_ENOUGH_DEVELOPERS,0
284,Antiun@odoo,IS_FORKED,0
285,Antiun@stock-logistics-workflow,IS_FORKED,0
286,AntoineToubhans@symfony-demo,IS_FORKED,0
287,Antojitos@chalupas,NOT_ENOUGH_DEVELOPERS,0
288,Antojitos@frijoles,NOT_ENOUGH_DEVELOPERS,0
289,Antojitos@guacamole,NOT_ENOUGH_DEVELOPERS,0
290,Antongetmanchuk@webdav,NOT_ENOUGH_DEVELOPERS,0
291,AntonioArriaga@ansible-cisco,NOT_ENOUGH_DEVELOPERS,0
292,AntonioMeireles@kubernetes,IS_FORKED,0
293,AntonioPozo@Bares,============NOT_FOUND============,0
294,Anveling@sp17-i524,IS_FORKED,0
295,ApertureScienceInnovators@expertiza,IS_FORKED,0
296,Aplyca@ansible-role-accelerator,NOT_ENOUGH_DEVELOPERS,0
297,Aplyca@ansible-role-ansibletower,NOT_ENOUGH_DEVELOPERS,0
298,Aplyca@ansible-role-apache,NOT_ENOUGH_DEVELOPERS,0
299,Aplyca@ansible-role-appprovision,NOT_ENOUGH_DEVELOPERS,0
300,Aplyca@ansible-role-aws,NOT_ENOUGH_DEVELOPERS,0
301,Aplyca@ansible-role-cleanbox,NOT_ENOUGH_DEVELOPERS,0
302,Aplyca@ansible-role-ec2launch,NOT_ENOUGH_DEVELOPERS,0
303,Aplyca@ansible-role-essentials,NOT_ENOUGH_DEVELOPERS,0
304,Aplyca@ansible-role-ezsolr,NOT_ENOUGH_DEVELOPERS,0
305,Aplyca@ansible-role-lamp,NOT_ENOUGH_DEVELOPERS,0
306,Aplyca@ansible-role-mariadb,NOT_ENOUGH_DEVELOPERS,0
307,Aplyca@ansible-role-mysql,NOT_ENOUGH_DEVELOPERS,0
308,Aplyca@ansible-role-newrelic,NOT_ENOUGH_DEVELOPERS,0
309,Aplyca@ansible-role-nginx,NOT_ENOUGH_DEVELOPERS,0
310,Aplyca@ansible-role-nodejs,NOT_ENOUGH_DEVELOPERS,0
311,Aplyca@ansible-role-php,NOT_ENOUGH_DEVELOPERS,0
312,Aplyca@ansible-role-release,NOT_ENOUGH_DEVELOPERS,0
313,Aplyca@ansible-role-s3fs,NOT_ENOUGH_DEVELOPERS,0
314,Aplyca@ansible-role-solr,NOT_ENOUGH_DEVELOPERS,0
315,Aplyca@ansible-role-syncs3content,NOT_ENOUGH_DEVELOPERS,0
316,Aplyca@ansible-role-varnish,NOT_ENOUGH_DEVELOPERS,0
317,Aplyca@ansible-role-vpn,NOT_ENOUGH_DEVELOPERS,0
318,Aplyca@ansible-role-webapp,NOT_ENOUGH_DEVELOPERS,0
319,Apstra@aeon-ztps,NOT_ENOUGH_PLAYBOOKS,0
320,Apsu@dockerlab,NOT_ENOUGH_DEVELOPERS,0
321,Apsu@virtlab,NOT_ENOUGH_DEVELOPERS,0
322,ApuliaSoftware@odoo,IS_FORKED,0
323,Arabidopsis-Information-Portal@adama,NOT_ENOUGH_DEVELOPERS,0
324,Arano-kai@kubernetes-contrib,IS_FORKED,0
325,ArctiqTeam@openshift,NOT_ENOUGH_DEVELOPERS,0
326,ArdanaCLM@ardana-service,NOT_ENOUGH_PLAYBOOKS,0
327,Argoday@hello-web-server,NOT_ENOUGH_DEVELOPERS,0
328,AriaSystems@old_ruby_sdk,============NOT_FOUND============,0
329,Ariasm55@HRISv2,============NOT_FOUND============,0
330,ArjundasM@ansible-roles,NOT_ENOUGH_DEVELOPERS,0
331,ArmiT@postgresql,IS_FORKED,0
332,Arminek@Sylius,IS_FORKED,0
333,Armorless-Visage@ansible-config,NOT_ENOUGH_DEVELOPERS,0
334,ArnaudChampion@Dashboard,NOT_ENOUGH_DEVELOPERS,0
335,ArnoldHub@blurrywalkabouts,NOT_ENOUGH_DEVELOPERS,0
336,ArrantSquid@squiddly-dotfiles,NOT_ENOUGH_DEVELOPERS,0
337,AsavarTzeth@ansible-archlinux-desktop,NOT_ENOUGH_DEVELOPERS,0
338,AshishNaik021@iimisac-d8,NOT_ENOUGH_DEVELOPERS,0
339,AsociacionDrupalES@AED,NOT_ENOUGH_DEVELOPERS,0
340,AsociacionDrupalES@DrupalCampSpain,NOT_ENOUGH_PLAYBOOKS,0
341,AsociacionDrupalES@devdaysseville,NOT_ENOUGH_PLAYBOOKS,0
342,Asquera@es-sg-do,NOT_ENOUGH_DEVELOPERS,0
343,Astutech@ansible-tasks,NOT_ENOUGH_DEVELOPERS,0
344,Atihinen@object-to-map-provisioning,NOT_ENOUGH_DEVELOPERS,0
345,Atlantic777@liberator,IS_FORKED,0
346,AtlasOfLivingAustralia@ala-install,NOT_ENOUGH_PLAYBOOKS,0
347,AtlasOfLivingAustralia@opentree-install,NOT_ENOUGH_DEVELOPERS,0
348,Atlastlab@atlas,NOT_ENOUGH_DEVELOPERS,0
349,Atoms@kubespray,IS_FORKED,0
350,AurelWeinhold@Epimetheus,NOT_ENOUGH_DEVELOPERS,0
351,AurelienLourot@my-ansible-setup,NOT_ENOUGH_DEVELOPERS,0
352,AustinCloudGuru@mac-playbook,NOT_ENOUGH_DEVELOPERS,0
353,Austio@rolify_ui,NOT_ENOUGH_DEVELOPERS,0
354,AutolabJS@AutolabJS,NOT_ENOUGH_PLAYBOOKS,0
355,AutomationWithAnsible@AutomationWithAnsible,NOT_ENOUGH_DEVELOPERS,0
356,AuyaJackie@odoo,IS_FORKED,0
357,Avazanga1@Sylius,IS_FORKED,0
358,AvrorMD@d8,NOT_ENOUGH_DEVELOPERS,0
359,AxelDelmas@ansible,IS_FORKED,0
360,AxiaCore@axia-office,NOT_ENOUGH_DEVELOPERS,0
361,AyoubZahid@odoo,============NOT_FOUND============,0
362,AythaE@Ejercicios-CC16-17,NOT_ENOUGH_DEVELOPERS,0
363,AznStyle@lwb,NOT_ENOUGH_DEVELOPERS,0
364,Azulinho@ansible,============NOT_FOUND============,0
365,AzuraCast@AzuraCast,NOT_ENOUGH_PLAYBOOKS,0
366,Azure@acs-engine,NOT_ENOUGH_PLAYBOOKS,0
367,Azzurrio@fut,IS_FORKED,0
368,B-MOOC@configuration,IS_FORKED,0
369,B00PE@goodplangames,NOT_ENOUGH_DEVELOPERS,0
370,B1041CM4N@krtdriver-web,NOT_ENOUGH_DEVELOPERS,0
371,BBVA@openshift-on-openstack,============NOT_FOUND============,0
372,BBVA@openshift-utils,NOT_ENOUGH_DEVELOPERS,0
373,BDQ@toycity,NOT_ENOUGH_PLAYBOOKS,0
374,BR0kEN-@cikit,NOT_ENOUGH_DEVELOPERS,0
375,BR0kEN-@ppdorg,IS_FORKED,0
376,BROADSoftware@hadeploy,NOT_ENOUGH_DEVELOPERS,0
377,BSkyB@colonel,NOT_ENOUGH_DEVELOPERS,0
378,BT-astauder@odoo,IS_FORKED,0
379,BT-fgarbely@odoo,IS_FORKED,0
380,BT-fgarbely@stock-logistics-workflow,IS_FORKED,0
381,BT-jmichaud@stock-logistics-workflow,IS_FORKED,0
382,BT-ojossen@odoo,IS_FORKED,0
383,BT-ojossen@stock-logistics-workflow,IS_FORKED,0
384,BT-rmartin@odoo,IS_FORKED,0
385,BTR-Services@ansible-playbooks,NOT_ENOUGH_DEVELOPERS,0
386,BVA-Holding-BV@ansible-mesos,IS_FORKED,0
387,BVA-Holding-BV@ansible-mesos-playbook,IS_FORKED,0
388,BWITS@ssm_parameter_store,NOT_ENOUGH_DEVELOPERS,0
389,BZCareer@hadoop-ansible,NOT_ENOUGH_DEVELOPERS,0
390,BZCoding@bz-contact-php,NOT_ENOUGH_DEVELOPERS,0
391,BabaD8@poei-git,NOT_ENOUGH_DEVELOPERS,0
392,Bachaco-ve@odoo,IS_FORKED,0
393,BackupTheBerlios@zena,NOT_ENOUGH_DEVELOPERS,0
