111,Busineme@BusinemeChef,NOT_ENOUGH_DEVELOPERS
112,BuyerQuest@aws,IS_FORKED
113,C-B4@omnibus-unifiedpush-server,NOT_ENOUGH_DEVELOPERS
114,CAEP-UnB@gestorpsi-chef,NOT_ENOUGH_DEVELOPERS
115,CARLI@select,NOT_ENOUGH_DEVELOPERS
116,CHH@CHH.github.io,NOT_ENOUGH_DEVELOPERS
117,CIS-OrgTest@automation-tools-bootcamp,IS_FORKED
118,CPTBarbaciccia@chef-knockd,NOT_ENOUGH_DEVELOPERS
119,CRDevOps@logio-cookbook,NOT_ENOUGH_DEVELOPERS
120,CVTJNII@chef-server,IS_FORKED
121,CalculatedContent@chef-repo,NOT_ENOUGH_DEVELOPERS
122,CalculatedContent@chef-repo-old,NOT_ENOUGH_DEVELOPERS
123,Calvinverse@base.windows,NOT_ENOUGH_DEVELOPERS
124,Calvinverse@resource.container.host.linux,NOT_ENOUGH_DEVELOPERS
125,CamilleTh@chef-repo,NOT_ENOUGH_DEVELOPERS
126,CamilleTh@learning-chef,NOT_ENOUGH_DEVELOPERS
127,CaptBeardie@mychef-repo,NOT_ENOUGH_DEVELOPERS
128,CarnegieLearningWeb@chef-postfix,IS_FORKED
129,Casecommons@chef_cap,NOT_ENOUGH_DEVELOPERS
130,Catrin@category_following,ALL_OKAY
131,CedarLogic@PartsUnlimitedMRP,IS_FORKED
132,ChaosCloud@chef,IS_FORKED
133,CharlesTBetz@Calavera,NOT_ENOUGH_DEVELOPERS
134,CheggEng@chef-icinga2,IS_FORKED
135,Chhed13@network_interfaces_v2-cookbook,IS_FORKED
136,Chhed13@windows,IS_FORKED
137,ChiefAlexander@lvm,============NOT_FOUND============
138,Chris-Olson@tdi-example,NOT_ENOUGH_DEVELOPERS
139,ChrisAntaki@victorykit,ALL_OKAY
140,ChrisMacNaughton@BtSync,NOT_ENOUGH_DEVELOPERS
141,CivicCommons@CivicCommons,============NOT_FOUND============
142,ClodoCorp@cb-haproxy,IS_FORKED
143,ClodoCorp@cb-sudo,IS_FORKED
144,ClodoCorp@cookbook-openvpn,IS_FORKED
145,ClogenyTechnologies@chef-repo,NOT_ENOUGH_DEVELOPERS
146,ClogenyTechnologies@powershell,IS_FORKED
147,ClouDesire@flyway-cli-cookbook,NOT_ENOUGH_DEVELOPERS
148,ClouDesire@lvm,IS_FORKED
149,CloudHealth@nginx,IS_FORKED
150,CloudKata@Security,NOT_ENOUGH_DEVELOPERS
151,CloudifySource@cloudify-recipes,ALL_OKAY
152,Cloudyle@hapi-fhir,============NOT_FOUND============
153,CodePen@apt,IS_FORKED
154,CodeTiburon@wp-box,NOT_ENOUGH_DEVELOPERS
155,ColdFreak@Chef-Cookbook,NOT_ENOUGH_DEVELOPERS
156,ColinOrr@commentator,NOT_ENOUGH_DEVELOPERS
157,ColmexBDCV@sufia-oai,NOT_ENOUGH_DEVELOPERS
158,ComputeNext@knife-computenext,============NOT_FOUND============
159,ConorLee@policy-factory,NOT_ENOUGH_DEVELOPERS
160,Copyleft-io@chef-repo,NOT_ENOUGH_DEVELOPERS
161,CorainChicago@ActivateHub,IS_FORKED
162,Coveros@starcanada2016,NOT_ENOUGH_DEVELOPERS
163,CranialPulse@chef-repo,NOT_ENOUGH_DEVELOPERS
164,CrazyMind-Grx@VirtualBoard,NOT_ENOUGH_DEVELOPERS
165,CreativeOutbreak@ni-drupal-vagrant,NOT_ENOUGH_DEVELOPERS
166,CrossRef@lagotto,IS_FORKED
167,CrowdStrike@elastigo,IS_FORKED
168,CulturePlex@pybossa,IS_FORKED
169,CumulusNetworks@example-ospfunnum-chef,NOT_ENOUGH_DEVELOPERS
170,DAS2016-1@about_us,NOT_ENOUGH_DEVELOPERS
171,Da-Wei@jenkins,IS_FORKED
172,Damianofds@chef-slms-portal,IS_FORKED
173,Danack@BastionRPM,NOT_ENOUGH_DEVELOPERS
174,DanielRedOak@jenkins,IS_FORKED
175,DarioSwain@vagrant_environment,NOT_ENOUGH_DEVELOPERS
176,DataDog@chef-python,IS_FORKED
177,DataDog@jenkins,IS_FORKED
178,DaveLo@wat-do-servers-do,NOT_ENOUGH_DEVELOPERS
179,DavidS@pkg-vagrant,NOT_ENOUGH_DEVELOPERS
180,DeWaRs1206@chef,IS_FORKED
181,DeanMarkTaylor@discourse,IS_FORKED
182,Demandbase@db-runit,============NOT_FOUND============
183,Demandbase@openvpn2,============NOT_FOUND============
184,Desarrollo-CeSPI@mo_application,NOT_ENOUGH_DEVELOPERS
185,Design-Collective@design-collective-chef-repo,NOT_ENOUGH_DEVELOPERS
186,DevinMOHanlon@testchef,NOT_ENOUGH_DEVELOPERS
187,Dextro@chef-repo,NOT_ENOUGH_DEVELOPERS
188,DimensionDataDevOps@cookbook-dsc2,NOT_ENOUGH_DEVELOPERS
189,Dispader@jenkins,IS_FORKED
190,Distelli@travis-cookbooks,IS_FORKED
191,Doap@cookbooks,NOT_ENOUGH_DEVELOPERS
192,DonMills@dockeroverlayvagrant,NOT_ENOUGH_DEVELOPERS
193,DonorsChoose@chef-sudo,IS_FORKED
194,Dorozhko-Anton@php,============NOT_FOUND============
195,DouglasAllen@railscasts-episodes,IS_FORKED
196,DrRayWang@Chef-Base,ALL_OKAY
197,DrRayWang@chef-bach,IS_FORKED
198,Dreeg@haproxy,IS_FORKED
199,DrupalizeMe@vagrant-intro-series,NOT_ENOUGH_DEVELOPERS
200,Dwolla@apt,IS_FORKED
201,Dwolla@arbalest,NOT_ENOUGH_DEVELOPERS
202,DylanPeti@InternationalRescue,NOT_ENOUGH_DEVELOPERS
203,DylanYu@chef-repo,NOT_ENOUGH_DEVELOPERS
204,EDP-Sciences@sharelatex,IS_FORKED
205,EDR-GitHub@EDR-Cookbooks,NOT_ENOUGH_DEVELOPERS
206,ESourceDevOps@vagrantbox,NOT_ENOUGH_DEVELOPERS
207,EagleGenomics-cookbooks@plink,NOT_ENOUGH_DEVELOPERS
208,EarlWaud@chef-repo,NOT_ENOUGH_DEVELOPERS
209,EasonYi@chef,IS_FORKED
210,Ebiquity@PubBub,NOT_ENOUGH_DEVELOPERS
211,Ecodev@database,IS_FORKED
212,Ecotrust@COMPASS,NOT_ENOUGH_DEVELOPERS
213,Ecotrust@PEW-EFH,NOT_ENOUGH_DEVELOPERS
214,EdwardSkoviak@flyway-cli-cookbook,IS_FORKED
215,Esri@arcgis-cookbook,ALL_OKAY
216,Eugator-Wranglers@calagator,ALL_OKAY
217,Eversilence@basic_chef_provision,NOT_ENOUGH_DEVELOPERS
218,EveryWareAG@base-chef-zero,============NOT_FOUND============
219,EveryWareAG@openvpn-server,NOT_ENOUGH_DEVELOPERS
220,ExampleInc@lamp,NOT_ENOUGH_DEVELOPERS
221,ExpediaDotCom@seiso,ALL_OKAY
222,FdezI@EjerciciosIV,NOT_ENOUGH_DEVELOPERS
223,Feanor184@zabbix,IS_FORKED
224,Feedient@Vagrant,NOT_ENOUGH_DEVELOPERS
225,FellowRoboticists@pi-chef,NOT_ENOUGH_DEVELOPERS
226,Fendoe@open-hackathon-o,ALL_OKAY
227,Firefishy@chef,IS_FORKED
228,Fiware@cloud.SDC,NOT_ENOUGH_COOKBOOKS
229,FlorentFlament@users,============NOT_FOUND============
230,FlorentFlament@vagrant-cookbook,IS_FORKED
231,Flux7Labs@cassandra-training,NOT_ENOUGH_DEVELOPERS
232,ForeverOceans@aws,IS_FORKED
233,ForeverOceans@openvpn,IS_FORKED
234,FoundSoftware@apt,IS_FORKED
235,FredHutch@sti_crc_method_comparison,NOT_ENOUGH_DEVELOPERS
236,Freso@listenbrainz-server,IS_FORKED
237,Futoshi0620@jet-penguin,NOT_ENOUGH_DEVELOPERS
238,GabKlein@chef-merged,ALL_OKAY
239,Gaduo@hapi-fhir,============NOT_FOUND============
240,GannettDigital@chef-build-essential,IS_FORKED
241,GannettDigital@chef-chef-splunk,IS_FORKED
242,GannettDigital@chef-chrome,IS_FORKED
243,GannettDigital@chef-database,IS_FORKED
244,GannettDigital@chef-golang,IS_FORKED
245,GannettDigital@chef-ingredient,IS_FORKED
246,GannettDigital@chef-java,IS_FORKED
247,GannettDigital@chef-limits,IS_FORKED
248,GannettDigital@chef-mysql,IS_FORKED
249,GannettDigital@chef-openssl,IS_FORKED
250,GannettDigital@chef-rabbitmq,IS_FORKED
251,GannettDigital@chef-selenium,NOT_ENOUGH_DEVELOPERS
252,GannettDigital@chef-server,IS_FORKED
253,GannettDigital@chef-supermarket-omnibus-cookbook,IS_FORKED
254,GannettDigital@chef-tomcat,IS_FORKED
255,GannettDigital@chef-varnish,IS_FORKED
256,GannettDigital@chef-windows,IS_FORKED
257,GannettDigital@chef-yum,IS_FORKED
258,GannettDigital@chef-zookeeper,============NOT_FOUND============
259,GaretJax@pop-analysis-suite,NOT_ENOUGH_DEVELOPERS
260,GarySwift@chef_tut,NOT_ENOUGH_DEVELOPERS
261,Geal@Chef-Presentation,NOT_ENOUGH_DEVELOPERS
262,GeneralElectric@ultradns_client,NOT_ENOUGH_DEVELOPERS
263,GeneralScripting@chef-client,IS_FORKED
264,Ghorbani-Roozbahan-Gholipoor-Dashti@IPTable,NOT_ENOUGH_DEVELOPERS
265,Giriraj24@learningchef2015,NOT_ENOUGH_DEVELOPERS
266,GlobalNamesArchitecture@GNITE,NOT_ENOUGH_DEVELOPERS
267,Globegitter@vagrant-sails-boilerplate,NOT_ENOUGH_DEVELOPERS
268,GoCubsGo@chef-repo-linuxAcademy,NOT_ENOUGH_DEVELOPERS
269,GollyGood@dstack,NOT_ENOUGH_DEVELOPERS
270,GoogleCloudPlatform@chef-google-bigquery,NOT_ENOUGH_DEVELOPERS
271,GoogleCloudPlatform@chef-google-compute,NOT_ENOUGH_DEVELOPERS
272,GoogleCloudPlatform@chef-google-container,NOT_ENOUGH_DEVELOPERS
273,GoogleCloudPlatform@chef-google-dns,NOT_ENOUGH_DEVELOPERS
274,GoogleCloudPlatform@chef-google-iam,NOT_ENOUGH_DEVELOPERS
275,GoogleCloudPlatform@chef-google-spanner,NOT_ENOUGH_DEVELOPERS
276,GoogleCloudPlatform@chef-google-sql,NOT_ENOUGH_DEVELOPERS
277,GoogleCloudPlatform@chef-google-storage,NOT_ENOUGH_DEVELOPERS
278,GoogleCloudPlatform@compute-video-demo-chef,NOT_ENOUGH_DEVELOPERS
279,GoogleCloudPlatform@marketplace-vm-imagebuilder,NOT_ENOUGH_DEVELOPERS
280,GoogleCloudPlatform@scalable-resilient-web-app,NOT_ENOUGH_DEVELOPERS
281,GoogleCloudPlatform@solutions-mongodb-deployment-with-chef-on-Google-Compute_engine,NOT_ENOUGH_DEVELOPERS
282,GotoKazu@wbn,NOT_ENOUGH_DEVELOPERS
283,Granicus@chef-application_procfile,NOT_ENOUGH_DEVELOPERS
284,Graylog2@graylog2-cookbook,ALL_OKAY
285,Graylog2@omnibus-graylog2,NOT_ENOUGH_DEVELOPERS
286,Graylog2@osdc-2015-demo,NOT_ENOUGH_DEVELOPERS
287,Griger@CC,NOT_ENOUGH_DEVELOPERS
288,Groowhiz@Groowhiz,NOT_ENOUGH_DEVELOPERS
289,GroupSoftwareIT@OpsWorks,NOT_ENOUGH_DEVELOPERS
290,Gum-Joe@Web-OS-docker,NOT_ENOUGH_DEVELOPERS
291,Gum-Joe@boss-cookbooks,NOT_ENOUGH_DEVELOPERS
292,Gum-Joe@boss-docker,NOT_ENOUGH_DEVELOPERS
293,Hahmoo@chef-repo,NOT_ENOUGH_DEVELOPERS
294,Hai-Lin@chef,NOT_ENOUGH_DEVELOPERS
295,Hansz@chefenterprise,NOT_ENOUGH_DEVELOPERS
296,Hewlett-Packard-ESS@docker-aerospike,NOT_ENOUGH_DEVELOPERS
297,Hewlett-Packard-ESS@docker-chef,NOT_ENOUGH_DEVELOPERS
298,Hewlett-Packard-ESS@docker-devenv,NOT_ENOUGH_DEVELOPERS
299,Hewlett-Packard-ESS@docker-devenv-nodejs,NOT_ENOUGH_DEVELOPERS
300,Hewlett-Packard-ESS@docker-elasticsearch,NOT_ENOUGH_DEVELOPERS
301,Hewlett-Packard-ESS@docker-kibana,NOT_ENOUGH_DEVELOPERS
302,Hewlett-Packard-ESS@docker-logstash,NOT_ENOUGH_DEVELOPERS
303,Hewlett-Packard-ESS@docker-mongo,NOT_ENOUGH_DEVELOPERS
304,Hewlett-Packard-ESS@docker-nginx,NOT_ENOUGH_DEVELOPERS
305,Hewlett-Packard-ESS@docker-proxy,NOT_ENOUGH_DEVELOPERS
306,Hewlett-Packard-ESS@docker-rabbitmq,NOT_ENOUGH_DEVELOPERS
307,Hewlett-Packard-ESS@docker-redis,NOT_ENOUGH_DEVELOPERS
308,HewlettPackard@oneview-chef,ALL_OKAY
309,HichamDahabi@chef-repo,NOT_ENOUGH_DEVELOPERS
310,HidekazuNakamura@chef-repo,NOT_ENOUGH_DEVELOPERS
311,HidekazuNakamura@chef_jenkins2,NOT_ENOUGH_DEVELOPERS
312,HidetakaKojo@chef-zookeeper,IS_FORKED
313,HomesiteInsurance@openldap,IS_FORKED
314,Hydrane@hubrel,NOT_ENOUGH_DEVELOPERS
315,HyeongBaeYu@huginnMirror,============NOT_FOUND============
316,IAPOLINARIO@chef-course,NOT_ENOUGH_DEVELOPERS
317,ICTatRTI@ict-chef-repo,NOT_ENOUGH_DEVELOPERS
318,IG2AD@chef-repo,NOT_ENOUGH_DEVELOPERS
319,IMC3ofC@chef-provisioning-softlayer,NOT_ENOUGH_DEVELOPERS
320,IMC3ofC@cookbooks,NOT_ENOUGH_DEVELOPERS
321,IV-2014@VirtualBoard,NOT_ENOUGH_DEVELOPERS
322,Icinga@chef-icinga2,ALL_OKAY
323,Igorshp@chef,IS_FORKED
324,InformationWorks@jarvis,NOT_ENOUGH_DEVELOPERS
325,Infra-Red@vagrant-bosh-jumpbox,NOT_ENOUGH_DEVELOPERS
326,Infydevops@chef-repo,IS_FORKED
327,IntroHCI@vagrant,NOT_ENOUGH_DEVELOPERS
328,IrimieBogdan@DmonDeployment,NOT_ENOUGH_DEVELOPERS
329,JJ@CC,NOT_ENOUGH_COOKBOOKS
330,JJ@Infraestructura-como-servicio,NOT_ENOUGH_DEVELOPERS
331,JPPorcel@Proyecto-Elliot,NOT_ENOUGH_DEVELOPERS
332,JSainsburyPLC@ibm-installmgr,NOT_ENOUGH_DEVELOPERS
333,JSchwerberg@review,NOT_ENOUGH_DEVELOPERS
334,JURUJURUboy@chef-repo,NOT_ENOUGH_DEVELOPERS
335,JackKar@chef-repo,NOT_ENOUGH_DEVELOPERS
336,JackRegan@chef-repo,NOT_ENOUGH_DEVELOPERS
337,JamesHarker@xpense-cookbooks,NOT_ENOUGH_DEVELOPERS
338,JamyGolden@duckpan-vagrant,IS_FORKED
339,JanAhrens@yesod-quickstart,NOT_ENOUGH_DEVELOPERS
340,JarenGlover@water-whip,NOT_ENOUGH_DEVELOPERS
341,JasonBoyles@apt,IS_FORKED
342,JasonBoyles@drupal-parallel-test,NOT_ENOUGH_DEVELOPERS
343,JasonBoyles@drupal-single,NOT_ENOUGH_DEVELOPERS
344,JasonBoyles@gitlab-heat,NOT_ENOUGH_DEVELOPERS
345,JasonBoyles@wordpress-multi,IS_FORKED
346,JasonBoyles@wordpress-single,IS_FORKED
347,JasonCatron@rails_chef_startup,NOT_ENOUGH_DEVELOPERS
348,JayBoyer@new-trisano,NOT_ENOUGH_DEVELOPERS
349,Jberlinsky@SpecVirt2013,NOT_ENOUGH_DEVELOPERS
350,Jdesk@bid,NOT_ENOUGH_COOKBOOKS
351,Jdesk@vagrant-digitalocean,IS_FORKED
352,JeanMertz@chef-sugar-dip,NOT_ENOUGH_DEVELOPERS
353,Jesterovskiy@dns_cookbook,NOT_ENOUGH_DEVELOPERS
354,Jesterovskiy@openssl,IS_FORKED
355,Jitendra-Patidar@discourse-IB,NOT_ENOUGH_DEVELOPERS
356,John-Appleseed@openldap,IS_FORKED
357,JohnDominguez@chef-repo,NOT_ENOUGH_DEVELOPERS
358,JonathanPorta@steamcmd-windows-cookbook,NOT_ENOUGH_DEVELOPERS
359,JonathanTron@chef-client,IS_FORKED
360,Journerist@chef-development-setup,NOT_ENOUGH_DEVELOPERS
361,JulianNL@nagios,IS_FORKED
362,JulianVolodia@vagrant-cachier,IS_FORKED
363,JulienCojan@chef-virtuoso,NOT_ENOUGH_DEVELOPERS
364,Juniper@contrail-chef,NOT_ENOUGH_DEVELOPERS
365,Juniper@netdev,IS_FORKED
366,Jurisdesk@vagrant-digitalocean,IS_FORKED
367,JustGiving@nginx,IS_FORKED
368,KCFTech@aws-codedeploy-samples,IS_FORKED
369,Kaidence@elastigo,IS_FORKED
370,Kasen@jenkins,IS_FORKED
371,Kast0rTr0y@chef,IS_FORKED
372,Keishake@isucon3,IS_FORKED
373,KevinHanson@redi,IS_FORKED
374,KevinMellott91@scala-development-vm,NOT_ENOUGH_DEVELOPERS
375,KierranM@varnish,IS_FORKED
376,KirstensAmazing@apache2,ALL_OKAY
377,KitaitiMakoto@infrataster-plugin-mysql,IS_FORKED
378,KitaitiMakoto@teresa,NOT_ENOUGH_DEVELOPERS
379,Klazomenai@rehab.earth,NOT_ENOUGH_DEVELOPERS
380,KodeAndGame@typefighter,NOT_ENOUGH_DEVELOPERS
381,KostiantynGontar@chef-repo,NOT_ENOUGH_DEVELOPERS
382,Krzana@mysql,IS_FORKED
383,KuninoriKunimoto@cookbooks_keepalived,NOT_ENOUGH_DEVELOPERS
384,Kztka@StudyMeeting_20150628_NNCT_Chef,NOT_ENOUGH_DEVELOPERS
385,LateRoomsGroup@java,IS_FORKED
386,Leon0824@vccw,IS_FORKED
387,LessonPlanet@discourse,IS_FORKED
388,LevelbossMike@thesis_homebase,NOT_ENOUGH_DEVELOPERS
389,Lewuathe@storm-devenv,NOT_ENOUGH_DEVELOPERS
390,Li9onGitHub@lamp,NOT_ENOUGH_DEVELOPERS
391,Limecraft@rsyslog,IS_FORKED
392,Linsol@chef-golang-deployment,NOT_ENOUGH_DEVELOPERS
393,Lispython@nginx-cookbook,ALL_OKAY
394,Logic-Seeker@chef-repo,NOT_ENOUGH_DEVELOPERS
395,Lostmyname@postfix,IS_FORKED
396,LouTheBrew@bootstrap-cookbook,NOT_ENOUGH_DEVELOPERS
397,MMatten@dbfit,IS_FORKED
398,MMatten@lvm,IS_FORKED
399,MadeByPi@vagrant-lamp-ubuntu,NOT_ENOUGH_DEVELOPERS
400,MahmoudMahfouz@mesos-cluster,NOT_ENOUGH_DEVELOPERS
401,Malligarjunan@MyQASite,NOT_ENOUGH_DEVELOPERS
402,ManageIQ@depot.manageiq.org,NOT_ENOUGH_DEVELOPERS
403,MarkGibbons@fileutils-cookbook,IS_FORKED
404,MarkGibbons@line-cookbook,IS_FORKED
405,MarkGibbons@lvm,IS_FORKED
406,MarkRoddy@apt,IS_FORKED
407,MarsBased@cookinme,NOT_ENOUGH_DEVELOPERS
408,Martin1982@dpc-hackathon-game,NOT_ENOUGH_DEVELOPERS
409,MartinPaulo@FaimsChef,NOT_ENOUGH_DEVELOPERS
410,MassimoDanieli@oe_chef,NOT_ENOUGH_DEVELOPERS
411,MastodonC@kixi.hecuba,NOT_ENOUGH_DEVELOPERS
412,Mathew@psychoanalysis,NOT_ENOUGH_DEVELOPERS
413,MattMencel@apt,IS_FORKED
414,MattSurabian@rackspace-kitchen.chef,NOT_ENOUGH_DEVELOPERS
415,MayOneUS@victorykit,IS_FORKED
416,MeanFlow@my-sugar-cookbook,============NOT_FOUND============
417,Melesar@optopus_api_server,NOT_ENOUGH_DEVELOPERS
418,Metaswitch@calico-chef,NOT_ENOUGH_DEVELOPERS
419,MexicanHacker@logs,NOT_ENOUGH_DEVELOPERS
420,MichaelHoltTech@omnibus-graylog2,IS_FORKED
421,MichaelPereira@chef,IS_FORKED
422,Microsoft@vsts-build-agent-cookbook,NOT_ENOUGH_DEVELOPERS
423,Mikulash@es_oracle,NOT_ENOUGH_DEVELOPERS
424,Mindera@chef-lsyncd,IS_FORKED
425,Mindera@pm2-cookbook,NOT_ENOUGH_DEVELOPERS
426,Minerapp@chef-repo,IS_FORKED
427,Minerapp@chef-server,IS_FORKED
428,Misfit-Wearables@memcached,============NOT_FOUND============
429,MissionCriticalCloud@bubble-cookbook,ALL_OKAY
430,MitMaro@mm-m3800-setup,NOT_ENOUGH_DEVELOPERS
431,MoonCheesez@stack,NOT_ENOUGH_DEVELOPERS
432,Motoon@motoon-drupal-box,NOT_ENOUGH_DEVELOPERS
433,MsysTechnologiesllc@chef,IS_FORKED
434,NOX73@chef-golang,ALL_OKAY
435,NREL-cookbooks@apt,IS_FORKED
436,NREL-cookbooks@firewall,IS_FORKED
437,NREL-cookbooks@passenger_apache2,IS_FORKED
438,NREL@dencity-web,NOT_ENOUGH_DEVELOPERS
439,NREL@t24compliance-web,NOT_ENOUGH_DEVELOPERS
440,Narthur@wp-bootstrap-recent-vagrant,NOT_ENOUGH_DEVELOPERS
441,NestorsImagination@Sample-Multiplayer-Shooter,NOT_ENOUGH_DEVELOPERS
442,NetDocuments@ad-join-cookbook,NOT_ENOUGH_DEVELOPERS
